bid px,bid size,bid size cumulative,bid sum,bid sum cumulative,exchange,time
14,17503.5,1.1563,31.0031,20239.29705,542895.5305,FTX,2020-11-17 22:09:20
15,17502.5,0.0097,31.0128,169.77425,543065.30475,FTX,2020-11-17 22:09:20
16,17502.0,0.3275,31.3403,5731.905,548797.20975,FTX,2020-11-17 22:09:20
17,17500.0,0.2731,31.6134,4779.25,553576.45975,FTX,2020-11-17 22:09:20
18,17495.0,0.0099,31.6233,173.2005,553749.66025,FTX,2020-11-17 22:09:20
19,17494.5,0.8557,32.479,14970.04365,568719.7039,FTX,2020-11-17 22:09:20
0,17519.5,0.1027,0.1027,1799.25265,1799.25265,FTX,2020-11-17 22:09:21
1,17517.0,0.2099,0.3126,3676.8183,5476.07095,FTX,2020-11-17 22:09:21
2,17516.0,0.0167,0.3293,292.5172,5768.58815,FTX,2020-11-17 22:09:21
3,17515.0,9.5428,9.8721,167142.142,172910.73015,FTX,2020-11-17 22:09:21
4,17514.0,0.01,9.8821,175.14,173085.87015,FTX,2020-11-17 22:09:21
5,17511.5,0.125,10.0071,2188.9375,175274.80765,FTX,2020-11-17 22:09:21
6,17511.0,0.1426,10.1497,2497.0686,177771.87625,FTX,2020-11-17 22:09:21
7,17510.0,17.6993,27.849,309914.743,487686.61925,FTX,2020-11-17 22:09:21
8,17508.0,0.089,27.938,1558.212,489244.83125,FTX,2020-11-17 22:09:21
9,17506.5,0.0073,27.9453,127.79745,489372.6287,FTX,2020-11-17 22:09:21
10,17506.0,0.682,28.6273,11939.092,501311.7207,FTX,2020-11-17 22:09:21
11,17505.5,0.9785,29.6058,17129.13175,518440.85245,FTX,2020-11-17 22:09:21
12,17505.0,1.1139,30.7197,19498.8195,537939.67195,FTX,2020-11-17 22:09:21
13,17503.5,0.2668,30.9865,4669.9338,542609.60575,FTX,2020-11-17 22:09:21
14,17502.5,0.0097,30.9962,169.77425,542779.38,FTX,2020-11-17 22:09:21
15,17502.0,0.3275,31.3237,5731.905,548511.285,FTX,2020-11-17 22:09:21
16,17500.0,0.2731,31.5968,4779.25,553290.535,FTX,2020-11-17 22:09:21
17,17495.0,0.0099,31.6067,173.2005,553463.7355,FTX,2020-11-17 22:09:21
18,17494.5,0.8557,32.4624,14970.04365,568433.77915,FTX,2020-11-17 22:09:21
19,17486.5,0.0073,32.4697,127.65145,568561.4306,FTX,2020-11-17 22:09:21
0,17519.5,0.1027,0.1027,1799.25265,1799.25265,FTX,2020-11-17 22:09:25
1,17518.5,0.01,0.1127,175.185,1974.43765,FTX,2020-11-17 22:09:25
2,17517.5,9.7159,9.8286,170198.27825,172172.7159,FTX,2020-11-17 22:09:25
3,17516.0,0.0167,9.8453,292.5172,172465.2331,FTX,2020-11-17 22:09:25
4,17514.5,0.1999,10.0452,3501.14855,175966.38165,FTX,2020-11-17 22:09:25
5,17514.0,0.01,10.0552,175.14,176141.52165,FTX,2020-11-17 22:09:25
6,17512.0,0.0317,10.0869,555.1304,176696.65205,FTX,2020-11-17 22:09:25
7,17511.5,0.125,10.2119,2188.9375,178885.58955,FTX,2020-11-17 22:09:25
8,17510.5,0.1426,10.3545,2496.9973,181382.58685,FTX,2020-11-17 22:09:25
9,17510.0,17.6993,28.0538,309914.743,491297.32985,FTX,2020-11-17 22:09:25
10,17508.5,0.0593,28.1131,1038.25405,492335.5839,FTX,2020-11-17 22:09:25
11,17508.0,0.1483,28.2614,2596.4364,494932.0203,FTX,2020-11-17 22:09:25
12,17507.0,0.5538,28.8152,9695.3766,504627.3969,FTX,2020-11-17 22:09:25
13,17506.5,0.0893,28.9045,1563.33045,506190.72735,FTX,2020-11-17 22:09:25
14,17506.0,0.4447,29.3492,7784.9182,513975.64555,FTX,2020-11-17 22:09:25
15,17505.0,1.5755,30.9247,27579.1275,541554.77305,FTX,2020-11-17 22:09:25
16,17504.5,0.2668,31.1915,4670.2006,546224.97365,FTX,2020-11-17 22:09:25
17,17502.5,0.3275,31.519,5732.06875,551957.0424,FTX,2020-11-17 22:09:25
18,17500.5,0.0097,31.5287,169.75485,552126.79725,FTX,2020-11-17 22:09:25
19,17500.0,0.2731,31.8018,4779.25,556906.04725,FTX,2020-11-17 22:09:25
0,17519.5,0.1027,0.1027,1799.25265,1799.25265,FTX,2020-11-17 22:09:26
1,17518.5,0.01,0.1127,175.185,1974.43765,FTX,2020-11-17 22:09:26
2,17517.5,9.7159,9.8286,170198.27825,172172.7159,FTX,2020-11-17 22:09:26
3,17516.0,0.0167,9.8453,292.5172,172465.2331,FTX,2020-11-17 22:09:26
4,17515.5,1.0659,1.0659,18669.77145,18669.77145,FTXUS,2020-11-17 22:09:26
5,17514.5,0.1999,10.0452,3501.14855,175966.38165,FTX,2020-11-17 22:09:26
6,17514.0,0.01,10.0552,175.14,176141.52165,FTX,2020-11-17 22:09:26
7,17512.0,0.0317,10.0869,555.1304,176696.65205,FTX,2020-11-17 22:09:26
8,17511.5,0.125,10.2119,2188.9375,178885.58955,FTX,2020-11-17 22:09:26
9,17510.5,0.1426,10.3545,2496.9973,181382.58685,FTX,2020-11-17 22:09:26
10,17510.0,17.6993,28.0538,309914.743,491297.32985,FTX,2020-11-17 22:09:26
11,17508.5,0.0593,28.1131,1038.25405,492335.5839,FTX,2020-11-17 22:09:26
12,17508.0,0.1483,28.2614,2596.4364,494932.0203,FTX,2020-11-17 22:09:26
13,17507.0,0.5538,28.8152,9695.3766,504627.3969,FTX,2020-11-17 22:09:26
14,17506.5,0.0893,28.9045,1563.33045,506190.72735,FTX,2020-11-17 22:09:26
15,17506.0,0.4447,29.3492,7784.9182,513975.64555,FTX,2020-11-17 22:09:26
16,17505.0,1.5755,30.9247,27579.1275,541554.77305,FTX,2020-11-17 22:09:26
17,17504.5,0.2668,31.1915,4670.2006,546224.97365,FTX,2020-11-17 22:09:26
18,17502.5,0.3275,31.519,5732.06875,551957.0424,FTX,2020-11-17 22:09:26
19,17500.5,0.0097,31.5287,169.75485,552126.79725,FTX,2020-11-17 22:09:26
0,17521.0,19.7938,19.7938,346807.1698,346807.1698,FTXUS,2020-11-17 22:09:31
1,17519.5,0.1027,0.1027,1799.25265,1799.25265,FTX,2020-11-17 22:09:31
2,17518.0,0.01,0.1127,175.18,1974.43265,FTX,2020-11-17 22:09:31
3,17517.5,9.7159,9.8286,170198.27825,172172.7109,FTX,2020-11-17 22:09:31
4,17516.0,0.0167,9.8453,292.5172,172465.2281,FTX,2020-11-17 22:09:31
5,17515.5,63.8556,83.6494,1118462.7618,1465269.9316,FTXUS,2020-11-17 22:09:31
6,17514.0,0.2099,10.0552,3676.1886,176141.4167,FTX,2020-11-17 22:09:31
7,17512.5,0.0317,10.0869,555.14625,176696.56295,FTX,2020-11-17 22:09:31
8,17512.0,0.1426,10.2295,2497.2112,179193.77415,FTX,2020-11-17 22:09:31
9,17511.5,0.125,10.3545,2188.9375,181382.71165,FTX,2020-11-17 22:09:31
10,17510.0,18.1271,28.4816,317405.521,498788.23265,FTX,2020-11-17 22:09:31
11,17508.5,0.0298,28.5114,521.7533,499309.98595,FTX,2020-11-17 22:09:31
12,17508.0,0.1186,28.63,2076.4488,501386.43475,FTX,2020-11-17 22:09:31
13,17507.0,0.1187,28.7487,2078.0809,503464.51565,FTX,2020-11-17 22:09:31
14,17506.5,0.0893,28.838,1563.33045,505027.8461,FTX,2020-11-17 22:09:31
15,17505.0,0.686,29.524,12008.43,517036.2761,FTX,2020-11-17 22:09:31
16,17504.5,0.2668,29.7908,4670.2006,521706.4767,FTX,2020-11-17 22:09:31
17,17501.0,0.0097,29.8005,169.7597,521876.2364,FTX,2020-11-17 22:09:31
18,17500.5,0.8556,30.6561,14973.4278,536849.6642,FTX,2020-11-17 22:09:31
19,17500.0,0.2731,30.9292,4779.25,541628.9142,FTX,2020-11-17 22:09:31
0,17521.0,19.7938,19.7938,346807.1698,346807.1698,FTXUS,2020-11-17 22:09:31
1,17519.5,0.1027,0.1027,1799.25265,1799.25265,FTX,2020-11-17 22:09:31
2,17519.0,0.01,0.1127,175.19,1974.44265,FTX,2020-11-17 22:09:31
3,17516.0,0.2483,0.361,4349.2228,6323.66545,FTX,2020-11-17 22:09:31
4,17515.5,63.8556,83.6494,1118462.7618,1465269.9316,FTXUS,2020-11-17 22:09:31
5,17515.5,8.9077,9.2687,156022.81935,162346.4848,FTX,2020-11-17 22:09:31
6,17514.0,0.01,9.2787,175.14,162521.6248,FTX,2020-11-17 22:09:31
7,17513.5,0.1426,9.4213,2497.4251,165019.0499,FTX,2020-11-17 22:09:31
8,17511.5,0.125,9.5463,2188.9375,167207.9874,FTX,2020-11-17 22:09:31
9,17510.0,18.1271,27.6734,317405.521,484613.5084,FTX,2020-11-17 22:09:31
10,17509.0,0.0593,27.7327,1038.2837,485651.7921,FTX,2020-11-17 22:09:31
11,17508.5,0.0298,27.7625,521.7533,486173.5454,FTX,2020-11-17 22:09:31
12,17507.0,0.5707,28.3332,9991.2449,496164.7903,FTX,2020-11-17 22:09:31
13,17506.5,0.0893,28.4225,1563.33045,497728.12075,FTX,2020-11-17 22:09:31
14,17506.0,0.8895,29.312,15571.587,513299.70775,FTX,2020-11-17 22:09:31
15,17505.0,0.686,29.998,12008.43,525308.13775,FTX,2020-11-17 22:09:31
16,17504.5,0.2668,30.2648,4670.2006,529978.33835,FTX,2020-11-17 22:09:31
17,17502.5,0.3275,30.5923,5732.06875,535710.4071,FTX,2020-11-17 22:09:31
18,17501.0,0.0097,30.602,169.7597,535880.1668,FTX,2020-11-17 22:09:31
19,17500.5,0.8556,31.4576,14973.4278,550853.5946,FTX,2020-11-17 22:09:31
0,17521.0,19.7938,19.7938,346807.1698,346807.1698,FTXUS,2020-11-17 22:09:35
1,17518.0,0.2099,0.2099,3677.0282,3677.0282,FTX,2020-11-17 22:09:35
2,17516.0,0.0167,0.2266,292.5172,3969.5454,FTX,2020-11-17 22:09:35
3,17515.5,63.8556,83.6494,1118462.7618,1465269.9316,FTXUS,2020-11-17 22:09:35
4,17515.5,8.9077,9.1343,156022.81935,159992.36475,FTX,2020-11-17 22:09:35
5,17514.5,0.0317,9.166,555.20965,160547.5744,FTX,2020-11-17 22:09:35
6,17514.0,0.01,9.176,175.14,160722.7144,FTX,2020-11-17 22:09:35
7,17511.5,0.125,9.301,2188.9375,162911.6519,FTX,2020-11-17 22:09:35
8,17510.0,17.7586,27.0596,310953.086,473864.7379,FTX,2020-11-17 22:09:35
9,17508.5,0.0298,27.0894,521.7533,474386.4912,FTX,2020-11-17 22:09:35
10,17508.0,0.1187,27.2081,2078.1996,476464.6908,FTX,2020-11-17 22:09:35
11,17507.5,0.1186,27.3267,2076.3895,478541.0803,FTX,2020-11-17 22:09:35
12,17507.0,0.4447,27.7714,7785.3629,486326.4432,FTX,2020-11-17 22:09:35
13,17506.5,0.0893,27.8607,1563.33045,487889.77365,FTX,2020-11-17 22:09:35
14,17505.5,0.2741,28.1348,4798.25755,492688.0312,FTX,2020-11-17 22:09:35
15,17505.0,0.686,28.8208,12008.43,504696.4612,FTX,2020-11-17 22:09:35
16,17503.0,0.3275,29.1483,5732.2325,510428.6937,FTX,2020-11-17 22:09:35
17,17500.5,0.0097,29.158,169.75485,510598.44855,FTX,2020-11-17 22:09:35
18,17500.0,0.2731,29.4311,4779.25,515377.69855,FTX,2020-11-17 22:09:35
19,17499.0,123.7998,207.4492,2166372.7002,3631642.6318,FTXUS,2020-11-17 22:09:35
0,17519.0,16.1719,16.1719,283315.5161,283315.5161,FTXUS,2020-11-17 22:09:36
1,17518.0,0.2099,0.2099,3677.0282,3677.0282,FTX,2020-11-17 22:09:36
2,17516.0,0.0167,0.2266,292.5172,3969.5454,FTX,2020-11-17 22:09:36
3,17515.5,8.9077,9.1343,156022.81935,159992.36475,FTX,2020-11-17 22:09:36
4,17515.5,63.8556,80.0275,1118462.7618,1401778.2779,FTXUS,2020-11-17 22:09:36
5,17514.5,0.0317,9.166,555.20965,160547.5744,FTX,2020-11-17 22:09:36
6,17514.0,0.01,9.176,175.14,160722.7144,FTX,2020-11-17 22:09:36
7,17511.5,0.125,9.301,2188.9375,162911.6519,FTX,2020-11-17 22:09:36
8,17510.0,17.7586,27.0596,310953.086,473864.7379,FTX,2020-11-17 22:09:36
9,17508.5,0.0298,27.0894,521.7533,474386.4912,FTX,2020-11-17 22:09:36
10,17508.0,0.1187,27.2081,2078.1996,476464.6908,FTX,2020-11-17 22:09:36
11,17507.5,0.1186,27.3267,2076.3895,478541.0803,FTX,2020-11-17 22:09:36
12,17507.0,0.4447,27.7714,7785.3629,486326.4432,FTX,2020-11-17 22:09:36
13,17506.5,0.0893,27.8607,1563.33045,487889.77365,FTX,2020-11-17 22:09:36
14,17505.5,0.2741,28.1348,4798.25755,492688.0312,FTX,2020-11-17 22:09:36
15,17505.0,0.686,28.8208,12008.43,504696.4612,FTX,2020-11-17 22:09:36
16,17503.5,106.493,186.5205,1864000.2255,3265778.5034,FTXUS,2020-11-17 22:09:36
17,17503.0,0.3275,29.1483,5732.2325,510428.6937,FTX,2020-11-17 22:09:36
18,17500.5,0.0097,29.158,169.75485,510598.44855,FTX,2020-11-17 22:09:36
19,17500.0,0.2731,29.4311,4779.25,515377.69855,FTX,2020-11-17 22:09:36
0,17519.0,16.1719,16.1719,283315.5161,283315.5161,FTXUS,2020-11-17 22:09:36
1,17519.0,0.01,0.01,175.19,175.19,FTX,2020-11-17 22:09:36
2,17516.5,0.1348,0.1448,2361.2242,2536.4142,FTX,2020-11-17 22:09:36
3,17516.0,0.0167,0.1615,292.5172,2828.9314,FTX,2020-11-17 22:09:36
4,17515.5,63.8556,80.0275,1118462.7618,1401778.2779,FTXUS,2020-11-17 22:09:36
5,17515.5,8.9077,9.0692,156022.81935,158851.75075,FTX,2020-11-17 22:09:36
6,17514.5,0.0317,9.1009,555.20965,159406.9604,FTX,2020-11-17 22:09:36
7,17514.0,0.1526,9.2535,2672.6364,162079.5968,FTX,2020-11-17 22:09:36
8,17512.5,1.021,10.2745,17880.2625,179959.8593,FTX,2020-11-17 22:09:36
9,17511.5,0.3249,10.5994,5689.48635,185649.34565,FTX,2020-11-17 22:09:36
10,17510.5,0.4278,11.0272,7490.9919,193140.33755,FTX,2020-11-17 22:09:36
11,17510.0,17.7586,28.7858,310953.086,504093.42355,FTX,2020-11-17 22:09:36
12,17508.5,0.0298,28.8156,521.7533,504615.17685,FTX,2020-11-17 22:09:36
13,17508.0,0.1187,28.9343,2078.1996,506693.37645,FTX,2020-11-17 22:09:36
14,17507.5,0.1186,29.0529,2076.3895,508769.76595,FTX,2020-11-17 22:09:36
15,17506.5,0.0893,29.1422,1563.33045,510333.0964,FTX,2020-11-17 22:09:36
16,17506.0,0.0073,29.1495,127.7938,510460.8902,FTX,2020-11-17 22:09:36
17,17505.5,0.2668,29.4163,4670.4674,515131.3576,FTX,2020-11-17 22:09:36
18,17505.0,1.5755,30.9918,27579.1275,542710.4851,FTX,2020-11-17 22:09:36
19,17503.5,106.493,186.5205,1864000.2255,3265778.5034,FTXUS,2020-11-17 22:09:36
0,17519.0,16.1719,16.1719,283315.5161,283315.5161,FTXUS,2020-11-17 22:09:41
1,17517.0,0.1999,0.1999,3501.6483,3501.6483,FTX,2020-11-17 22:09:41
2,17516.5,0.1243,0.3242,2177.30095,5678.94925,FTX,2020-11-17 22:09:41
3,17516.0,0.0167,0.3409,292.5172,5971.46645,FTX,2020-11-17 22:09:41
4,17515.5,63.8556,80.0275,1118462.7618,1401778.2779,FTXUS,2020-11-17 22:09:41
5,17515.5,8.9077,9.2486,156022.81935,161994.2858,FTX,2020-11-17 22:09:41
6,17515.0,0.01,9.2586,175.15,162169.4358,FTX,2020-11-17 22:09:41
7,17514.0,0.1526,9.4112,2672.6364,164842.0722,FTX,2020-11-17 22:09:41
8,17512.5,1.021,10.4322,17880.2625,182722.3347,FTX,2020-11-17 22:09:41
9,17512.0,0.0317,10.4639,555.1304,183277.4651,FTX,2020-11-17 22:09:41
10,17511.5,0.125,10.5889,2188.9375,185466.4026,FTX,2020-11-17 22:09:41
11,17511.0,0.4278,11.0167,7491.2058,192957.6084,FTX,2020-11-17 22:09:41
12,17510.0,17.6993,28.716,309914.743,502872.3514,FTX,2020-11-17 22:09:41
13,17509.0,0.0298,28.7458,521.7682,503394.1196,FTX,2020-11-17 22:09:41
14,17508.5,0.0593,28.8051,1038.25405,504432.37365,FTX,2020-11-17 22:09:41
15,17506.5,0.1187,28.9238,2078.02155,506510.3952,FTX,2020-11-17 22:09:41
16,17506.0,0.5633,29.4871,9861.1298,516371.525,FTX,2020-11-17 22:09:41
17,17505.0,0.7826,30.2697,13699.413,530070.938,FTX,2020-11-17 22:09:41
18,17504.5,0.2668,30.5365,4670.2006,534741.1386,FTX,2020-11-17 22:09:41
19,17503.5,106.493,186.5205,1864000.2255,3265778.5034,FTXUS,2020-11-17 22:09:41
0,17516.5,0.01,0.01,175.165,175.165,FTX,2020-11-17 22:09:50
1,17516.0,0.0167,0.0267,292.5172,467.6822,FTX,2020-11-17 22:09:50
2,17515.5,62.7897,62.7897,1099792.99035,1099792.99035,FTXUS,2020-11-17 22:09:50
3,17514.0,0.1526,0.1793,2672.6364,3140.3186,FTX,2020-11-17 22:09:50
4,17513.0,12.8878,13.0671,225704.0414,228844.36,FTX,2020-11-17 22:09:50
5,17512.0,0.1987,13.2658,3479.6344,232323.9944,FTX,2020-11-17 22:09:50
6,17511.5,0.125,13.3908,2188.9375,234512.9319,FTX,2020-11-17 22:09:50
7,17511.0,0.4278,13.8186,7491.2058,242004.1377,FTX,2020-11-17 22:09:50
8,17510.5,1.1339,63.9236,19855.15595,1119648.1463,FTXUS,2020-11-17 22:09:50
9,17510.0,17.6993,31.5179,309914.743,551918.8807,FTX,2020-11-17 22:09:50
10,17508.5,0.0593,31.5772,1038.25405,552957.13475,FTX,2020-11-17 22:09:50
11,17508.0,0.0298,31.607,521.7384,553478.87315,FTX,2020-11-17 22:09:50
12,17507.0,0.3186,31.9256,5577.7302,559056.60335,FTX,2020-11-17 22:09:50
13,17506.5,0.1186,32.0442,2076.2709,561132.87425,FTX,2020-11-17 22:09:50
14,17506.5,88.1195,152.0431,1542664.02675,2662312.17305,FTXUS,2020-11-17 22:09:50
15,17506.0,0.0893,32.1335,1563.2858,562696.16005,FTX,2020-11-17 22:09:50
16,17505.5,0.2668,32.4003,4670.4674,567366.62745,FTX,2020-11-17 22:09:50
17,17505.0,1.1307,33.531,19792.9035,587159.53095,FTX,2020-11-17 22:09:50
18,17503.5,0.0073,33.5383,127.77555,587287.3065,FTX,2020-11-17 22:09:50
19,17503.5,106.493,258.5361,1864000.2255,4526312.39855,FTXUS,2020-11-17 22:09:50
0,17516.5,0.01,0.01,175.165,175.165,FTX,2020-11-17 22:09:50
1,17516.0,0.0167,0.0267,292.5172,467.6822,FTX,2020-11-17 22:09:50
2,17515.5,62.7897,62.7897,1099792.99035,1099792.99035,FTXUS,2020-11-17 22:09:50
3,17514.0,0.1526,0.1793,2672.6364,3140.3186,FTX,2020-11-17 22:09:50
4,17513.0,12.8878,13.0671,225704.0414,228844.36,FTX,2020-11-17 22:09:50
5,17512.0,0.1987,13.2658,3479.6344,232323.9944,FTX,2020-11-17 22:09:50
6,17511.5,0.125,13.3908,2188.9375,234512.9319,FTX,2020-11-17 22:09:50
7,17511.0,0.4278,13.8186,7491.2058,242004.1377,FTX,2020-11-17 22:09:50
8,17510.5,1.1339,63.9236,19855.15595,1119648.1463,FTXUS,2020-11-17 22:09:50
9,17510.0,17.6993,31.5179,309914.743,551918.8807,FTX,2020-11-17 22:09:50
10,17508.5,0.0593,31.5772,1038.25405,552957.13475,FTX,2020-11-17 22:09:50
11,17508.0,0.0298,31.607,521.7384,553478.87315,FTX,2020-11-17 22:09:50
12,17507.0,0.3186,31.9256,5577.7302,559056.60335,FTX,2020-11-17 22:09:50
13,17506.5,88.1195,152.0431,1542664.02675,2662312.17305,FTXUS,2020-11-17 22:09:50
14,17506.5,0.1186,32.0442,2076.2709,561132.87425,FTX,2020-11-17 22:09:50
15,17506.0,0.534,32.5782,9348.204,570481.07825,FTX,2020-11-17 22:09:50
16,17505.5,0.2668,32.845,4670.4674,575151.54565,FTX,2020-11-17 22:09:50
17,17505.0,0.686,33.531,12008.43,587159.97565,FTX,2020-11-17 22:09:50
18,17504.0,0.8895,34.4205,15569.808,602729.78365,FTX,2020-11-17 22:09:50
19,17503.5,106.493,258.5361,1864000.2255,4526312.39855,FTXUS,2020-11-17 22:09:50
0,17516.0,0.0167,0.0167,292.5172,292.5172,FTX,2020-11-17 22:09:55
1,17514.5,0.01,0.0267,175.145,467.6622,FTX,2020-11-17 22:09:55
2,17514.0,0.017,0.0437,297.738,765.4002,FTX,2020-11-17 22:09:55
3,17513.0,0.01,0.0537,175.13,940.5302,FTX,2020-11-17 22:09:55
4,17512.0,0.1427,0.1964,2498.9624,3439.4926,FTX,2020-11-17 22:09:55
5,17511.5,0.125,0.3214,2188.9375,5628.4301,FTX,2020-11-17 22:09:55
6,17511.0,14.1851,14.5065,248395.2861,254023.7162,FTX,2020-11-17 22:09:55
7,17510.5,1.1339,1.1339,19855.15595,19855.15595,FTXUS,2020-11-17 22:09:55
8,17510.0,17.6993,32.2058,309914.743,563938.4592,FTX,2020-11-17 22:09:55
9,17509.5,0.1344,32.3402,2353.2768,566291.736,FTX,2020-11-17 22:09:55
10,17509.0,49.7075,50.8414,870328.6175,890183.77345,FTXUS,2020-11-17 22:09:55
11,17508.5,0.0317,32.3719,555.01945,566846.75545,FTX,2020-11-17 22:09:55
12,17508.0,0.0298,32.4017,521.7384,567368.49385,FTX,2020-11-17 22:09:55
13,17506.5,88.1195,138.9609,1542664.02675,2432847.8002,FTXUS,2020-11-17 22:09:55
14,17506.5,0.1999,32.6016,3499.54935,570868.0432,FTX,2020-11-17 22:09:55
15,17506.0,0.0593,32.6609,1038.1058,571906.149,FTX,2020-11-17 22:09:55
16,17505.0,0.686,33.3469,12008.43,583914.579,FTX,2020-11-17 22:09:55
17,17504.5,0.1187,33.4656,2077.78415,585992.36315,FTX,2020-11-17 22:09:55
18,17504.0,0.2079,33.6735,3639.0816,589631.44475,FTX,2020-11-17 22:09:55
19,17503.5,106.493,245.4539,1864000.2255,4296848.0257,FTXUS,2020-11-17 22:09:55
0,17516.0,0.0167,0.0167,292.5172,292.5172,FTX,2020-11-17 22:09:56
1,17514.5,0.01,0.0267,175.145,467.6622,FTX,2020-11-17 22:09:56
2,17513.0,0.01,0.0367,175.13,642.7922,FTX,2020-11-17 22:09:56
3,17511.5,0.125,0.1617,2188.9375,2831.7297,FTX,2020-11-17 22:09:56
4,17511.0,13.9,14.0617,243402.9,246234.6297,FTX,2020-11-17 22:09:56
5,17510.5,1.1339,1.1339,19855.15595,19855.15595,FTXUS,2020-11-17 22:09:56
6,17510.0,17.6993,31.761,309914.743,556149.3727,FTX,2020-11-17 22:09:56
7,17509.5,0.1344,31.8954,2353.2768,558502.6495,FTX,2020-11-17 22:09:56
8,17509.0,49.7075,50.8414,870328.6175,890183.77345,FTXUS,2020-11-17 22:09:56
9,17508.5,0.0317,31.9271,555.01945,559057.66895,FTX,2020-11-17 22:09:56
10,17508.0,0.4577,32.3848,8013.4116,567071.08055,FTX,2020-11-17 22:09:56
11,17506.5,88.1195,138.9609,1542664.02675,2432847.8002,FTXUS,2020-11-17 22:09:56
12,17506.0,0.2592,32.644,4537.5552,571608.63575,FTX,2020-11-17 22:09:56
13,17505.0,0.686,33.33,12008.43,583617.06575,FTX,2020-11-17 22:09:56
14,17504.5,0.1187,33.4487,2077.78415,585694.8499,FTX,2020-11-17 22:09:56
15,17504.0,0.1186,33.5673,2075.9744,587770.8243,FTX,2020-11-17 22:09:56
16,17503.5,106.493,245.4539,1864000.2255,4296848.0257,FTXUS,2020-11-17 22:09:56
17,17502.0,0.0073,33.5746,127.7646,587898.5889,FTX,2020-11-17 22:09:56
18,17501.5,2.1898,35.7644,38324.7847,626223.3736,FTX,2020-11-17 22:09:56
19,17501.0,0.2668,36.0312,4669.2668,630892.6404,FTX,2020-11-17 22:09:56
0,17516.0,0.0167,0.0167,292.5172,292.5172,FTX,2020-11-17 22:10:01
1,17513.5,0.01,0.0267,175.135,467.6522,FTX,2020-11-17 22:10:01
2,17511.5,0.125,0.1517,2188.9375,2656.5897,FTX,2020-11-17 22:10:01
3,17511.0,0.1427,0.2944,2498.8197,5155.4094,FTX,2020-11-17 22:10:01
4,17510.5,0.01,0.3044,175.105,5330.5144,FTX,2020-11-17 22:10:01
5,17510.0,17.6993,18.0037,309914.743,315245.2574,FTX,2020-11-17 22:10:01
6,17509.5,0.1344,18.1381,2353.2768,317598.5342,FTX,2020-11-17 22:10:01
7,17509.0,49.7075,49.7075,870328.6175,870328.6175,FTXUS,2020-11-17 22:10:01
8,17508.5,0.0317,18.1698,555.01945,318153.55365,FTX,2020-11-17 22:10:01
9,17508.0,0.4577,18.6275,8013.4116,326166.96525,FTX,2020-11-17 22:10:01
10,17506.5,89.0755,138.783,1559400.24075,2429728.85825,FTXUS,2020-11-17 22:10:01
11,17506.0,0.2592,18.8867,4537.5552,330704.52045,FTX,2020-11-17 22:10:01
12,17505.0,0.686,19.5727,12008.43,342712.95045,FTX,2020-11-17 22:10:01
13,17504.5,0.1187,19.6914,2077.78415,344790.7346,FTX,2020-11-17 22:10:01
14,17503.5,106.493,245.276,1864000.2255,4293729.08375,FTXUS,2020-11-17 22:10:01
15,17502.0,0.0073,19.6987,127.7646,344918.4992,FTX,2020-11-17 22:10:01
16,17501.5,2.1898,21.8885,38324.7847,383243.2839,FTX,2020-11-17 22:10:01
17,17501.0,0.2668,22.1553,4669.2668,387912.5507,FTX,2020-11-17 22:10:01
18,17500.0,0.2731,22.4284,4779.25,392691.8007,FTX,2020-11-17 22:10:01
19,17499.0,123.7998,369.0758,2166372.7002,6460101.78395,FTXUS,2020-11-17 22:10:01
0,17511.0,18.8011,18.8011,329226.0621,329226.0621,FTXUS,2020-11-17 22:10:06
1,17509.0,49.7075,68.5086,870328.6175,1199554.6796,FTXUS,2020-11-17 22:10:06
2,17508.0,0.125,0.125,2188.5,2188.5,FTX,2020-11-17 22:10:06
3,17506.5,88.1195,156.6281,1542664.02675,2742218.70635,FTXUS,2020-11-17 22:10:06
4,17506.0,0.1427,0.2677,2498.1062,4686.6062,FTX,2020-11-17 22:10:06
5,17505.5,9.728,9.9957,170293.504,174980.1102,FTX,2020-11-17 22:10:06
6,17504.5,0.1304,10.1261,2282.5868,177262.697,FTX,2020-11-17 22:10:06
7,17503.5,106.493,263.1211,1864000.2255,4606218.93185,FTXUS,2020-11-17 22:10:06
8,17503.5,0.428,10.5541,7491.498,184754.195,FTX,2020-11-17 22:10:06
9,17502.5,0.7399,263.861,12950.09975,4619169.0316,FTXUS,2020-11-17 22:10:06
10,17502.5,0.0593,10.6134,1037.89825,185792.09325,FTX,2020-11-17 22:10:06
11,17502.0,0.178,10.7914,3115.356,188907.44925,FTX,2020-11-17 22:10:06
12,17501.0,0.1186,10.91,2075.6186,190983.06785,FTX,2020-11-17 22:10:06
13,17500.5,0.0073,10.9173,127.75365,191110.8215,FTX,2020-11-17 22:10:06
14,17500.0,0.2731,11.1904,4779.25,195890.0715,FTX,2020-11-17 22:10:06
15,17499.5,0.1298,11.3202,2271.4351,198161.5066,FTX,2020-11-17 22:10:06
16,17499.0,123.7998,387.6608,2166372.7002,6785541.7318,FTXUS,2020-11-17 22:10:06
17,17499.0,0.7115,12.0317,12450.5385,210612.0451,FTX,2020-11-17 22:10:06
18,17498.5,0.744,12.7757,13018.884,223630.9291,FTX,2020-11-17 22:10:06
19,17497.5,0.0893,12.865,1562.52675,225193.45585,FTX,2020-11-17 22:10:06
