ask px,ask size,ask size cumulative,ask sum,ask sum cumulative,exchange,time
3,17546.0,0.1187,3.4196,2082.7102,59984.58255,FTX,2020-11-17 22:05:00
4,17546.5,0.1103,3.5299,1935.37895,61919.9615,FTX,2020-11-17 22:05:00
5,17547.5,0.808,4.3379,14178.38,76098.3415,FTX,2020-11-17 22:05:00
6,17548.5,0.9895,5.3274,17364.24075,93462.58225,FTX,2020-11-17 22:05:00
7,17549.0,0.1186,5.446,2081.3114,95543.89365,FTX,2020-11-17 22:05:00
8,17549.5,0.2668,5.7128,4682.2066,100226.10025,FTX,2020-11-17 22:05:00
9,17550.0,0.01,5.7228,175.5,100401.60025,FTX,2020-11-17 22:05:00
10,17551.0,0.3262,6.049,5725.1362,106126.73645,FTX,2020-11-17 22:05:00
11,17554.0,0.1827,6.2317,3207.1158,109333.85225,FTX,2020-11-17 22:05:00
12,17555.0,0.723,6.9547,12692.265,122026.11725,FTX,2020-11-17 22:05:00
13,17556.0,0.8545,7.8092,15001.602,137027.71925,FTX,2020-11-17 22:05:00
14,17558.0,0.1,7.9092,1755.8,138783.51925,FTX,2020-11-17 22:05:00
15,17558.5,0.125,8.0342,2194.8125,140978.33175,FTX,2020-11-17 22:05:00
16,17561.5,0.9483,0.9483,16653.57045,16653.57045,FTXUS,2020-11-17 22:05:00
17,17561.5,10.9988,19.033,193155.4262,334133.75795,FTX,2020-11-17 22:05:00
18,17562.0,12.5215,13.4698,219902.583,236556.15345,FTXUS,2020-11-17 22:05:00
19,17566.0,0.627,19.66,11013.882,345147.63995,FTX,2020-11-17 22:05:00
0,17541.0,3.0823,3.0823,54066.6243,54066.6243,FTX,2020-11-17 22:05:01
1,17543.5,0.0593,3.1416,1040.32955,55106.95385,FTX,2020-11-17 22:05:01
2,17545.0,0.1593,3.3009,2794.9185,57901.87235,FTX,2020-11-17 22:05:01
3,17546.0,0.1187,3.4196,2082.7102,59984.58255,FTX,2020-11-17 22:05:01
4,17546.5,0.1103,3.5299,1935.37895,61919.9615,FTX,2020-11-17 22:05:01
5,17547.5,0.808,4.3379,14178.38,76098.3415,FTX,2020-11-17 22:05:01
6,17548.5,0.9895,5.3274,17364.24075,93462.58225,FTX,2020-11-17 22:05:01
7,17549.0,0.1186,5.446,2081.3114,95543.89365,FTX,2020-11-17 22:05:01
8,17549.5,0.2668,5.7128,4682.2066,100226.10025,FTX,2020-11-17 22:05:01
9,17550.0,0.01,5.7228,175.5,100401.60025,FTX,2020-11-17 22:05:01
10,17551.0,0.3262,6.049,5725.1362,106126.73645,FTX,2020-11-17 22:05:01
11,17554.0,0.1827,6.2317,3207.1158,109333.85225,FTX,2020-11-17 22:05:01
12,17555.0,0.723,6.9547,12692.265,122026.11725,FTX,2020-11-17 22:05:01
13,17556.0,0.8545,7.8092,15001.602,137027.71925,FTX,2020-11-17 22:05:01
14,17557.5,12.8245,12.8245,225166.15875,225166.15875,FTXUS,2020-11-17 22:05:01
15,17558.0,0.1,7.9092,1755.8,138783.51925,FTX,2020-11-17 22:05:01
16,17558.5,0.125,8.0342,2194.8125,140978.33175,FTX,2020-11-17 22:05:01
17,17561.5,10.9988,19.033,193155.4262,334133.75795,FTX,2020-11-17 22:05:01
18,17561.5,0.9483,13.7728,16653.57045,241819.7292,FTXUS,2020-11-17 22:05:01
19,17562.0,61.4049,75.1777,1078392.8538,1320212.583,FTXUS,2020-11-17 22:05:01
0,17536.5,4.2075,4.2075,73784.82375,73784.82375,FTX,2020-11-17 22:05:05
1,17537.5,0.1425,4.35,2499.09375,76283.9175,FTX,2020-11-17 22:05:05
2,17538.0,0.019,4.369,333.222,76617.1395,FTX,2020-11-17 22:05:05
3,17538.5,0.0593,4.4283,1040.03305,77657.17255,FTX,2020-11-17 22:05:05
4,17539.5,0.8136,5.2419,14270.1372,91927.30975,FTX,2020-11-17 22:05:05
5,17540.0,0.0593,5.3012,1040.122,92967.43175,FTX,2020-11-17 22:05:05
6,17540.5,0.1,5.4012,1754.05,94721.48175,FTX,2020-11-17 22:05:05
7,17541.0,0.2668,5.668,4679.9388,99401.42055,FTX,2020-11-17 22:05:05
8,17541.5,0.0297,5.6977,520.98255,99922.4031,FTX,2020-11-17 22:05:05
9,17542.5,0.1,5.7977,1754.25,101676.6531,FTX,2020-11-17 22:05:05
10,17543.0,0.1696,5.9673,2975.2928,104651.9459,FTX,2020-11-17 22:05:05
11,17545.0,0.4447,6.412,7802.2615,112454.2074,FTX,2020-11-17 22:05:05
12,17546.0,1.0082,7.4202,17689.8772,130144.0846,FTX,2020-11-17 22:05:05
13,17546.5,0.1927,7.6129,3381.21055,133525.29515,FTX,2020-11-17 22:05:05
14,17547.5,0.808,8.4209,14178.38,147703.67515,FTX,2020-11-17 22:05:05
15,17548.5,0.3262,8.7471,5724.3207,153427.99585,FTX,2020-11-17 22:05:05
16,17550.5,0.8547,9.6018,15000.41235,168428.4082,FTX,2020-11-17 22:05:05
17,17553.5,0.1409,9.7427,2473.28815,170901.69635,FTX,2020-11-17 22:05:05
18,17555.0,0.723,10.4657,12692.265,183593.96135,FTX,2020-11-17 22:05:05
19,17555.5,12.2036,12.2036,214240.2998,214240.2998,FTXUS,2020-11-17 22:05:05
0,17534.5,4.3802,4.3802,76804.6169,76804.6169,FTX,2020-11-17 22:05:10
1,17535.0,0.1525,4.5327,2674.0875,79478.7044,FTX,2020-11-17 22:05:10
2,17535.5,0.019,4.5517,333.1745,79811.8789,FTX,2020-11-17 22:05:10
3,17536.0,0.1186,4.6703,2079.7696,81891.6485,FTX,2020-11-17 22:05:10
4,17537.5,0.1806,4.8509,3167.2725,85058.921,FTX,2020-11-17 22:05:10
5,17538.0,0.4274,5.2783,7495.7412,92554.6622,FTX,2020-11-17 22:05:10
6,17538.5,0.1187,5.397,2081.81995,94636.48215,FTX,2020-11-17 22:05:10
7,17539.0,0.0297,5.4267,520.9083,95157.39045,FTX,2020-11-17 22:05:10
8,17539.5,0.8136,6.2403,14270.1372,109427.52765,FTX,2020-11-17 22:05:10
9,17540.5,0.189,6.4293,3315.1545,112742.68215,FTX,2020-11-17 22:05:10
10,17541.0,0.2668,6.6961,4679.9388,117422.62095,FTX,2020-11-17 22:05:10
11,17542.0,0.125,6.8211,2192.75,119615.37095,FTX,2020-11-17 22:05:10
12,17542.5,0.8895,7.7106,15604.05375,135219.4247,FTX,2020-11-17 22:05:10
13,17543.5,0.01,7.7206,175.435,135394.8597,FTX,2020-11-17 22:05:10
14,17546.5,0.1827,7.9033,3205.74555,138600.60525,FTX,2020-11-17 22:05:10
15,17547.5,0.808,8.7113,14178.38,152778.98525,FTX,2020-11-17 22:05:10
16,17548.5,12.5611,21.2724,220428.46335,373207.4486,FTX,2020-11-17 22:05:10
17,17549.0,0.1653,21.4377,2900.8497,376108.2983,FTX,2020-11-17 22:05:10
18,17550.5,0.8547,22.2924,15000.41235,391108.71065,FTX,2020-11-17 22:05:10
19,17551.0,16.3483,16.3483,286929.0133,286929.0133,FTXUS,2020-11-17 22:05:10
0,17534.5,4.4372,4.4372,77804.0834,77804.0834,FTX,2020-11-17 22:05:11
1,17535.0,0.1525,4.5897,2674.0875,80478.1709,FTX,2020-11-17 22:05:11
2,17536.0,0.1186,4.7083,2079.7696,82557.9405,FTX,2020-11-17 22:05:11
3,17537.5,0.2186,4.9269,3833.6975,86391.638,FTX,2020-11-17 22:05:11
4,17538.0,0.4274,5.3543,7495.7412,93887.3792,FTX,2020-11-17 22:05:11
5,17538.5,0.1187,5.473,2081.81995,95969.19915,FTX,2020-11-17 22:05:11
6,17539.0,0.0297,5.5027,520.9083,96490.10745,FTX,2020-11-17 22:05:11
7,17539.5,0.695,6.1977,12189.9525,108680.05995,FTX,2020-11-17 22:05:11
8,17540.5,0.189,6.3867,3315.1545,111995.21445,FTX,2020-11-17 22:05:11
9,17542.0,0.125,6.5117,2192.75,114187.96445,FTX,2020-11-17 22:05:11
10,17543.0,0.3262,6.8379,5722.5266,119910.49105,FTX,2020-11-17 22:05:11
11,17545.0,0.01,6.8479,175.45,120085.94105,FTX,2020-11-17 22:05:11
12,17546.5,0.1827,7.0306,3205.74555,123291.6866,FTX,2020-11-17 22:05:11
13,17547.5,0.808,7.8386,14178.38,137470.0666,FTX,2020-11-17 22:05:11
14,17548.5,12.5611,20.3997,220428.46335,357898.52995,FTX,2020-11-17 22:05:11
15,17549.0,0.1653,20.565,2900.8497,360799.37965,FTX,2020-11-17 22:05:11
16,17550.5,0.8547,21.4197,15000.41235,375799.792,FTX,2020-11-17 22:05:11
17,17551.0,16.3483,16.3483,286929.0133,286929.0133,FTXUS,2020-11-17 22:05:11
18,17553.0,0.7474,17.0957,13119.1122,300048.1255,FTXUS,2020-11-17 22:05:11
19,17555.0,0.723,22.1427,12692.265,388492.057,FTX,2020-11-17 22:05:11
0,17533.5,3.1804,3.1804,55763.5434,55763.5434,FTX,2020-11-17 22:05:16
1,17535.0,0.1525,3.3329,2674.0875,58437.6309,FTX,2020-11-17 22:05:16
2,17536.0,0.1186,3.4515,2079.7696,60517.4005,FTX,2020-11-17 22:05:16
3,17536.5,0.019,3.4705,333.1935,60850.594,FTX,2020-11-17 22:05:16
4,17537.0,0.0806,3.5511,1413.4822,62264.0762,FTX,2020-11-17 22:05:16
5,17537.5,0.1186,3.6697,2079.9475,64344.0237,FTX,2020-11-17 22:05:16
6,17538.0,0.4274,4.0971,7495.7412,71839.7649,FTX,2020-11-17 22:05:16
7,17538.5,0.3855,4.4826,6761.09175,78600.85665,FTX,2020-11-17 22:05:16
8,17539.0,0.2124,4.695,3725.2836,82326.14025,FTX,2020-11-17 22:05:16
9,17540.0,0.1,4.795,1754.0,84080.14025,FTX,2020-11-17 22:05:16
10,17540.5,0.189,4.984,3315.1545,87395.29475,FTX,2020-11-17 22:05:16
11,17542.0,0.125,5.109,2192.75,89588.04475,FTX,2020-11-17 22:05:16
12,17542.5,0.8895,5.9985,15604.05375,105192.0985,FTX,2020-11-17 22:05:16
13,17543.0,0.3262,6.3247,5722.5266,110914.6251,FTX,2020-11-17 22:05:16
14,17544.0,0.01,6.3347,175.44,111090.0651,FTX,2020-11-17 22:05:16
15,17545.0,18.722,18.722,328477.49,328477.49,FTXUS,2020-11-17 22:05:16
16,17547.5,0.808,7.1427,14178.38,125268.4451,FTX,2020-11-17 22:05:16
17,17548.5,12.5611,19.7038,220428.46335,345696.90845,FTX,2020-11-17 22:05:16
18,17549.0,0.5953,19.3173,10446.9197,338924.4097,FTXUS,2020-11-17 22:05:16
19,17550.0,0.1328,19.8366,2330.64,348027.54845,FTX,2020-11-17 22:05:16
0,17533.5,0.01,0.01,175.335,175.335,FTX,2020-11-17 22:05:20
1,17535.0,0.1425,0.1525,2498.7375,2674.0725,FTX,2020-11-17 22:05:20
2,17535.5,0.019,0.1715,333.1745,3007.247,FTX,2020-11-17 22:05:20
3,17536.0,0.1186,0.2901,2079.7696,5087.0166,FTX,2020-11-17 22:05:20
4,17537.5,0.1186,0.4087,2079.9475,7166.9641,FTX,2020-11-17 22:05:20
5,17538.0,0.4274,0.8361,7495.7412,14662.7053,FTX,2020-11-17 22:05:20
6,17538.5,0.3855,1.2216,6761.09175,21423.79705,FTX,2020-11-17 22:05:20
7,17539.0,0.2124,1.434,3725.2836,25149.08065,FTX,2020-11-17 22:05:20
8,17540.0,0.0806,1.5146,1413.724,26562.80465,FTX,2020-11-17 22:05:20
9,17540.5,0.189,1.7036,3315.1545,29877.95915,FTX,2020-11-17 22:05:20
10,17541.5,0.1,1.8036,1754.15,31632.10915,FTX,2020-11-17 22:05:20
11,17542.0,0.5697,2.3733,9993.6774,41625.78655,FTX,2020-11-17 22:05:20
12,17543.0,1.2157,3.589,21327.0251,62952.81165,FTX,2020-11-17 22:05:20
13,17543.5,0.01,3.599,175.435,63128.24665,FTX,2020-11-17 22:05:20
14,17545.0,18.722,18.722,328477.49,328477.49,FTXUS,2020-11-17 22:05:20
15,17545.5,0.1394,3.7384,2445.8427,65574.08935,FTX,2020-11-17 22:05:20
16,17547.5,0.808,4.5464,14178.38,79752.46935,FTX,2020-11-17 22:05:20
17,17548.5,12.5611,17.1075,220428.46335,300180.9327,FTX,2020-11-17 22:05:20
18,17549.0,0.5953,19.3173,10446.9197,338924.4097,FTXUS,2020-11-17 22:05:20
19,17550.0,49.7919,69.1092,873847.845,1212772.2547,FTXUS,2020-11-17 22:05:20
0,17533.5,0.01,0.01,175.335,175.335,FTX,2020-11-17 22:05:21
1,17535.0,0.1425,0.1525,2498.7375,2674.0725,FTX,2020-11-17 22:05:21
2,17536.0,0.0593,0.2118,1039.8848,3713.9573,FTX,2020-11-17 22:05:21
3,17537.0,0.019,0.2308,333.203,4047.1603,FTX,2020-11-17 22:05:21
4,17537.5,0.1186,0.3494,2079.9475,6127.1078,FTX,2020-11-17 22:05:21
5,17538.0,0.4274,0.7768,7495.7412,13622.849,FTX,2020-11-17 22:05:21
6,17538.5,0.3855,1.1623,6761.09175,20383.94075,FTX,2020-11-17 22:05:21
7,17539.0,0.1827,1.345,3204.3753,23588.31605,FTX,2020-11-17 22:05:21
8,17539.5,0.0297,1.3747,520.92315,24109.2392,FTX,2020-11-17 22:05:21
9,17540.0,0.1806,1.5553,3167.724,27276.9632,FTX,2020-11-17 22:05:21
10,17540.5,0.189,1.7443,3315.1545,30592.1177,FTX,2020-11-17 22:05:21
11,17542.0,0.5697,2.314,9993.6774,40585.7951,FTX,2020-11-17 22:05:21
12,17543.0,1.2157,3.5297,21327.0251,61912.8202,FTX,2020-11-17 22:05:21
13,17544.0,0.01,3.5397,175.44,62088.2602,FTX,2020-11-17 22:05:21
14,17545.0,18.722,18.722,328477.49,328477.49,FTXUS,2020-11-17 22:05:21
15,17545.5,0.1394,3.6791,2445.8427,64534.1029,FTX,2020-11-17 22:05:21
16,17547.5,0.808,4.4871,14178.38,78712.4829,FTX,2020-11-17 22:05:21
17,17548.5,12.5611,17.0482,220428.46335,299140.94625,FTX,2020-11-17 22:05:21
18,17549.0,0.5953,19.3173,10446.9197,338924.4097,FTXUS,2020-11-17 22:05:21
19,17550.0,49.7919,69.1092,873847.845,1212772.2547,FTXUS,2020-11-17 22:05:21
0,17535.0,0.1425,0.1425,2498.7375,2498.7375,FTX,2020-11-17 22:05:25
1,17535.5,0.0593,0.2018,1039.85515,3538.59265,FTX,2020-11-17 22:05:25
2,17536.0,0.019,0.2208,333.184,3871.77665,FTX,2020-11-17 22:05:25
3,17536.5,0.0593,0.2801,1039.91445,4911.6911,FTX,2020-11-17 22:05:25
4,17537.0,0.2482,0.5283,4352.6834,9264.3745,FTX,2020-11-17 22:05:25
5,17538.0,0.6942,1.2225,12174.8796,21439.2541,FTX,2020-11-17 22:05:25
6,17539.0,0.2716,1.4941,4763.5924,26202.8465,FTX,2020-11-17 22:05:25
7,17540.0,0.1673,1.6614,2934.442,29137.2885,FTX,2020-11-17 22:05:25
8,17540.5,0.8895,2.5509,15602.27475,44739.56325,FTX,2020-11-17 22:05:25
9,17541.5,0.3261,2.877,5720.28315,50459.8464,FTX,2020-11-17 22:05:25
10,17542.0,0.2437,3.1207,4274.9854,54734.8318,FTX,2020-11-17 22:05:25
11,17545.0,18.722,18.722,328477.49,328477.49,FTXUS,2020-11-17 22:05:25
12,17547.5,0.808,3.9287,14178.38,68913.2118,FTX,2020-11-17 22:05:25
13,17548.5,12.6181,16.5468,221428.72785,290341.93965,FTX,2020-11-17 22:05:25
14,17549.0,0.5953,19.3173,10446.9197,338924.4097,FTXUS,2020-11-17 22:05:25
15,17549.5,0.1308,16.6776,2295.4746,292637.41425,FTX,2020-11-17 22:05:25
16,17550.0,49.7919,69.1092,873847.845,1212772.2547,FTXUS,2020-11-17 22:05:25
17,17550.5,0.8547,17.5323,15000.41235,307637.8266,FTX,2020-11-17 22:05:25
18,17555.0,0.723,18.2553,12692.265,320330.0916,FTX,2020-11-17 22:05:25
19,17561.0,0.0002,18.2555,3.5122,320333.6038,FTX,2020-11-17 22:05:25
0,17532.5,0.1425,0.1425,2498.38125,2498.38125,FTX,2020-11-17 22:05:31
1,17534.0,0.019,0.1615,333.146,2831.52725,FTX,2020-11-17 22:05:31
2,17534.5,0.4275,0.589,7495.99875,10327.526,FTX,2020-11-17 22:05:31
3,17535.5,0.0593,0.6483,1039.85515,11367.38115,FTX,2020-11-17 22:05:31
4,17536.5,0.3155,0.9638,5532.76575,16900.1469,FTX,2020-11-17 22:05:31
5,17537.0,0.2669,1.2307,4680.6253,21580.7722,FTX,2020-11-17 22:05:31
6,17538.5,1.3342,2.5649,23399.8667,44980.6389,FTX,2020-11-17 22:05:31
7,17539.0,0.4495,3.0144,7883.7805,52864.4194,FTX,2020-11-17 22:05:31
8,17540.0,0.3261,3.3405,5719.794,58584.2134,FTX,2020-11-17 22:05:31
9,17542.0,0.125,3.4655,2192.75,60776.9634,FTX,2020-11-17 22:05:31
10,17543.5,0.11,3.5755,1929.785,62706.7484,FTX,2020-11-17 22:05:31
11,17545.0,18.722,18.722,328477.49,328477.49,FTXUS,2020-11-17 22:05:31
12,17545.5,0.9665,4.542,16957.72575,79664.47415,FTX,2020-11-17 22:05:31
13,17547.5,0.808,5.35,14178.38,93842.85415,FTX,2020-11-17 22:05:31
14,17548.5,12.6181,17.9681,221428.72785,315271.582,FTX,2020-11-17 22:05:31
15,17549.0,0.6995,19.4215,12275.5255,340753.0155,FTXUS,2020-11-17 22:05:31
16,17550.0,49.7919,69.2134,873847.845,1214600.8605,FTXUS,2020-11-17 22:05:31
17,17555.0,0.723,18.6911,12692.265,327963.847,FTX,2020-11-17 22:05:31
18,17561.0,0.0002,18.6913,3.5122,327967.3592,FTX,2020-11-17 22:05:31
19,17566.0,121.0846,190.298,2126972.0836,3341572.9441,FTXUS,2020-11-17 22:05:31
0,17532.0,0.1615,0.1615,2831.418,2831.418,FTX,2020-11-17 22:05:35
1,17532.5,0.01,0.1715,175.325,3006.743,FTX,2020-11-17 22:05:35
2,17533.5,0.2562,0.4277,4492.0827,7498.8257,FTX,2020-11-17 22:05:35
3,17534.0,0.1,0.5277,1753.4,9252.2257,FTX,2020-11-17 22:05:35
4,17534.5,0.5757,1.1034,10094.61165,19346.83735,FTX,2020-11-17 22:05:35
5,17535.0,0.2667,1.3701,4676.5845,24023.42185,FTX,2020-11-17 22:05:35
6,17536.0,0.1185,1.4886,2078.016,26101.43785,FTX,2020-11-17 22:05:35
7,17537.0,0.1187,1.6073,2081.6419,28183.07975,FTX,2020-11-17 22:05:35
8,17538.0,0.4447,2.052,7799.1486,35982.22835,FTX,2020-11-17 22:05:35
9,17539.0,0.1827,2.2347,3204.3753,39186.60365,FTX,2020-11-17 22:05:35
10,17539.5,0.884,3.1187,15504.918,54691.52165,FTX,2020-11-17 22:05:35
11,17540.5,0.3259,3.4446,5716.44895,60407.9706,FTX,2020-11-17 22:05:35
12,17542.0,0.125,3.5696,2192.75,62600.7206,FTX,2020-11-17 22:05:35
13,17542.5,13.969,13.969,245051.1825,245051.1825,FTXUS,2020-11-17 22:05:35
14,17542.5,0.01,3.5796,175.425,62776.1456,FTX,2020-11-17 22:05:35
15,17543.5,0.1,3.6796,1754.35,64530.4956,FTX,2020-11-17 22:05:35
16,17545.0,18.722,32.691,328477.49,573528.6725,FTXUS,2020-11-17 22:05:35
17,17545.5,0.9665,4.6461,16957.72575,81488.22135,FTX,2020-11-17 22:05:35
18,17547.5,0.808,5.4541,14178.38,95666.60135,FTX,2020-11-17 22:05:35
19,17548.5,12.5611,18.0152,220428.46335,316095.0647,FTX,2020-11-17 22:05:35
0,17532.0,0.1615,0.1615,2831.418,2831.418,FTX,2020-11-17 22:05:36
1,17532.5,0.01,0.1715,175.325,3006.743,FTX,2020-11-17 22:05:36
2,17533.5,0.2562,0.4277,4492.0827,7498.8257,FTX,2020-11-17 22:05:36
3,17534.0,0.1,0.5277,1753.4,9252.2257,FTX,2020-11-17 22:05:36
4,17534.5,0.5757,1.1034,10094.61165,19346.83735,FTX,2020-11-17 22:05:36
5,17535.0,0.2667,1.3701,4676.5845,24023.42185,FTX,2020-11-17 22:05:36
6,17536.0,0.1185,1.4886,2078.016,26101.43785,FTX,2020-11-17 22:05:36
7,17537.0,0.1187,1.6073,2081.6419,28183.07975,FTX,2020-11-17 22:05:36
8,17538.0,0.4447,2.052,7799.1486,35982.22835,FTX,2020-11-17 22:05:36
9,17539.0,0.1827,2.2347,3204.3753,39186.60365,FTX,2020-11-17 22:05:36
10,17539.5,0.884,3.1187,15504.918,54691.52165,FTX,2020-11-17 22:05:36
11,17540.5,0.3259,3.4446,5716.44895,60407.9706,FTX,2020-11-17 22:05:36
12,17542.0,0.125,3.5696,2192.75,62600.7206,FTX,2020-11-17 22:05:36
13,17542.5,0.01,3.5796,175.425,62776.1456,FTX,2020-11-17 22:05:36
14,17542.5,13.4609,13.4609,236137.83825,236137.83825,FTXUS,2020-11-17 22:05:36
15,17543.5,0.1,3.6796,1754.35,64530.4956,FTX,2020-11-17 22:05:36
16,17544.5,0.9503,14.4112,16672.53835,252810.3766,FTXUS,2020-11-17 22:05:36
17,17545.5,0.9665,4.6461,16957.72575,81488.22135,FTX,2020-11-17 22:05:36
18,17547.5,0.808,5.4541,14178.38,95666.60135,FTX,2020-11-17 22:05:36
19,17548.5,12.5611,18.0152,220428.46335,316095.0647,FTX,2020-11-17 22:05:36
0,17529.5,0.1,0.1,1752.95,1752.95,FTX,2020-11-17 22:05:41
1,17530.0,3.8234,3.9234,67024.202,68777.152,FTX,2020-11-17 22:05:41
2,17530.5,0.1673,4.0907,2932.85265,71710.00465,FTX,2020-11-17 22:05:41
3,17531.5,0.4869,4.5776,8536.08735,80246.092,FTX,2020-11-17 22:05:41
4,17532.0,0.742,5.3196,13008.744,93254.836,FTX,2020-11-17 22:05:41
5,17532.5,0.4447,5.7643,7796.70275,101051.53875,FTX,2020-11-17 22:05:41
6,17533.0,0.0296,5.7939,518.9768,101570.51555,FTX,2020-11-17 22:05:41
7,17533.5,0.1776,5.9715,3113.9496,104684.46515,FTX,2020-11-17 22:05:41
8,17534.0,0.0889,6.0604,1558.7726,106243.23775,FTX,2020-11-17 22:05:41
9,17534.5,1.156,7.2164,20269.882,126513.11975,FTX,2020-11-17 22:05:41
10,17535.0,0.1186,7.335,2079.651,128592.77075,FTX,2020-11-17 22:05:41
11,17537.5,0.3256,7.6606,5710.21,134302.98075,FTX,2020-11-17 22:05:41
12,17539.0,0.01,7.6706,175.39,134478.37075,FTX,2020-11-17 22:05:41
13,17539.5,0.984,8.6546,17258.868,151737.23875,FTX,2020-11-17 22:05:41
14,17541.0,0.8551,9.5097,14999.3091,166736.54785,FTX,2020-11-17 22:05:41
15,17541.5,0.1445,9.6542,2534.74675,169271.2946,FTX,2020-11-17 22:05:41
16,17542.0,0.125,9.7792,2192.75,171464.0446,FTX,2020-11-17 22:05:41
17,17542.5,13.4609,13.4609,236137.83825,236137.83825,FTXUS,2020-11-17 22:05:41
18,17543.5,8.4872,18.2664,148895.1932,320359.2378,FTX,2020-11-17 22:05:41
19,17544.5,0.9503,14.4112,16672.53835,252810.3766,FTXUS,2020-11-17 22:05:41
0,17525.5,4.1598,4.1598,72902.5749,72902.5749,FTX,2020-11-17 22:05:45
1,17526.0,0.1184,4.2782,2075.0784,74977.6533,FTX,2020-11-17 22:05:45
2,17526.5,17.8625,22.1407,313067.10625,388044.75955,FTX,2020-11-17 22:05:45
3,17527.0,0.3845,22.5252,6739.1315,394783.89105,FTX,2020-11-17 22:05:45
4,17529.0,0.4276,22.9528,7495.4004,402279.29145,FTX,2020-11-17 22:05:45
5,17530.0,0.1,23.0528,1753.0,404032.29145,FTX,2020-11-17 22:05:45
6,17530.5,0.1,23.1528,1753.05,405785.34145,FTX,2020-11-17 22:05:45
7,17531.5,0.0887,23.2415,1555.04405,407340.3855,FTX,2020-11-17 22:05:45
8,17532.0,0.742,23.9835,13008.744,420349.1295,FTX,2020-11-17 22:05:45
9,17533.5,0.2154,24.1989,3776.7159,424125.8454,FTX,2020-11-17 22:05:45
10,17534.5,0.2765,24.4754,4848.28925,428974.13465,FTX,2020-11-17 22:05:45
11,17536.5,0.8553,25.3307,14998.96845,443973.1031,FTX,2020-11-17 22:05:45
12,17536.5,16.5854,16.5854,290849.8671,290849.8671,FTXUS,2020-11-17 22:05:45
13,17539.5,0.884,26.2147,15504.918,459478.0211,FTX,2020-11-17 22:05:45
14,17542.0,0.125,26.3397,2192.75,461670.7711,FTX,2020-11-17 22:05:45
15,17543.5,8.4872,34.8269,148895.1932,610565.9643,FTX,2020-11-17 22:05:45
16,17547.5,0.808,35.6349,14178.38,624744.3443,FTX,2020-11-17 22:05:45
17,17550.0,49.7919,66.3773,873847.845,1164697.7121,FTXUS,2020-11-17 22:05:45
18,17552.5,85.2441,151.6214,1496247.06525,2660944.77735,FTXUS,2020-11-17 22:05:45
19,17553.0,80.888,232.5094,1419827.064,4080771.84135,FTXUS,2020-11-17 22:05:45
0,17519.0,0.01,0.01,175.19,175.19,FTX,2020-11-17 22:05:46
1,17520.5,0.1673,0.1773,2931.17965,3106.36965,FTX,2020-11-17 22:05:46
2,17521.5,0.0592,0.2365,1037.2728,4143.64245,FTX,2020-11-17 22:05:46
3,17522.5,0.125,0.3615,2190.3125,6333.95495,FTX,2020-11-17 22:05:46
4,17523.0,0.1426,0.5041,2498.7798,8832.73475,FTX,2020-11-17 22:05:46
5,17523.5,0.119,0.6231,2085.2965,10918.03125,FTX,2020-11-17 22:05:46
6,17524.0,0.0296,0.6527,518.7104,11436.74165,FTX,2020-11-17 22:05:46
7,17524.5,0.927,1.5797,16245.2115,27681.95315,FTX,2020-11-17 22:05:46
8,17525.0,0.0887,1.6684,1554.4675,29236.42065,FTX,2020-11-17 22:05:46
9,17525.5,0.0591,1.7275,1035.75705,30272.1777,FTX,2020-11-17 22:05:46
10,17526.0,0.2184,1.9459,3827.6784,34099.8561,FTX,2020-11-17 22:05:46
11,17527.0,0.4277,2.3736,7496.2979,41596.154,FTX,2020-11-17 22:05:46
12,17528.5,0.3252,2.6988,5700.2682,47296.4222,FTX,2020-11-17 22:05:46
13,17529.0,0.1662,2.865,2913.3198,50209.742,FTX,2020-11-17 22:05:46
14,17529.5,0.01,2.875,175.295,50385.037,FTX,2020-11-17 22:05:46
15,17532.0,0.742,3.617,13008.744,63393.781,FTX,2020-11-17 22:05:46
16,17533.5,0.1184,3.7354,2075.9664,65469.7474,FTX,2020-11-17 22:05:46
17,17536.5,16.5854,16.5854,290849.8671,290849.8671,FTXUS,2020-11-17 22:05:46
18,17536.5,0.8553,4.5907,14998.96845,80468.71585,FTX,2020-11-17 22:05:46
19,17539.5,0.884,5.4747,15504.918,95973.63385,FTX,2020-11-17 22:05:46
0,17527.5,0.2661,0.2661,4664.06775,4664.06775,FTX,2020-11-17 22:05:51
1,17528.0,0.0592,0.3253,1037.6576,5701.72535,FTX,2020-11-17 22:05:51
2,17528.5,0.1183,0.4436,2073.62155,7775.3469,FTX,2020-11-17 22:05:51
3,17530.5,0.0296,0.4732,518.9028,8294.2497,FTX,2020-11-17 22:05:51
4,17531.5,0.0887,0.5619,1555.04405,9849.29375,FTX,2020-11-17 22:05:51
5,17532.5,0.019,0.5809,333.1175,10182.41125,FTX,2020-11-17 22:05:51
6,17533.0,0.3254,0.9063,5705.2382,15887.64945,FTX,2020-11-17 22:05:51
7,17534.0,0.1184,1.0247,2076.0256,17963.67505,FTX,2020-11-17 22:05:51
8,17536.5,0.8553,1.88,14998.96845,32962.6435,FTX,2020-11-17 22:05:51
9,17538.5,0.1,1.98,1753.85,34716.4935,FTX,2020-11-17 22:05:51
10,17539.0,0.1487,2.1287,2608.0493,37324.5428,FTX,2020-11-17 22:05:51
